State FIPS code,State,County FIPS code,County name,Number of returns
19,IA,113,Linn County,105490
19,IA,115,Louisa County,5090
19,IA,117,Lucas County,3940
19,IA,119,Lyon County,5190
19,IA,121,Madison County,7060
19,IA,123,Mahaska County,9770
19,IA,125,Marion County,14720
19,IA,127,Marshall County,18220
19,IA,129,Mills County,6630
19,IA,131,Mitchell County,4820
19,IA,133,Monona County,4190
19,IA,135,Monroe County,3490
19,IA,137,Montgomery County,4790
19,IA,139,Muscatine County,20790
19,IA,141,O'Brien County,6700
19,IA,143,Osceola County,3020
19,IA,145,Page County,6630
19,IA,147,Palo Alto County,4280
19,IA,149,Plymouth County,12170
19,IA,151,Pocahontas County,3370
19,IA,153,Polk County,221400
19,IA,155,Pottawattamie County,42850
19,IA,157,Poweshiek County,8280
19,IA,159,Ringgold County,2070
19,IA,161,Sac County,4810
19,IA,163,Scott County,82370
19,IA,165,Shelby County,5890
19,IA,167,Sioux County,14470
19,IA,169,Story County,36480
19,IA,171,Tama County,8350
19,IA,173,Taylor County,2790
19,IA,175,Union County,5560
19,IA,177,Van Buren County,3180
19,IA,179,Wapello County,15790
19,IA,181,Warren County,22100
19,IA,183,Washington County,10480
19,IA,185,Wayne County,2730
19,IA,187,Webster County,16750
19,IA,189,Winnebago County,5100
19,IA,191,Winneshiek County,9430
19,IA,193,Woodbury County,47030
19,IA,195,Worth County,3620
19,IA,197,Wright County,5970
20,KS,000,Kansas,1336350
20,KS,001,Allen County,5980
20,KS,003,Anderson County,3510
20,KS,005,Atchison County,6950
20,KS,007,Barber County,2350
20,KS,009,Barton County,12740
20,KS,011,Bourbon County,6240
20,KS,013,Brown County,4400
20,KS,015,Butler County,29000
20,KS,017,Chase County,1220
20,KS,019,Chautauqua County,1460
20,KS,021,Cherokee County,8690
20,KS,023,Cheyenne County,1270
20,KS,025,Clark County,980
20,KS,027,Clay County,3970
20,KS,029,Cloud County,4230
20,KS,031,Coffey County,4070
20,KS,033,Comanche County,870
20,KS,035,Cowley County,15800
20,KS,037,Crawford County,16290
20,KS,039,Decatur County,1470
20,KS,041,Dickinson County,9190
20,KS,043,Doniphan County,3370
20,KS,045,Douglas County,50280
20,KS,047,Edwards County,1480
20,KS,049,Elk County,1200
20,KS,051,Ellis County,13490
20,KS,053,Ellsworth County,2780
20,KS,055,Finney County,17600
20,KS,057,Ford County,15790
20,KS,059,Franklin County,11810
20,KS,061,Geary County,19250
20,KS,063,Gove County,1380
20,KS,065,Graham County,1300
20,KS,067,Grant County,3340
20,KS,069,Gray County,2780
20,KS,071,Greeley County,650
20,KS,073,Greenwood County,2860
20,KS,075,Hamilton County,1090
20,KS,077,Harper County,2720
20,KS,079,Harvey County,15880
20,KS,081,Haskell County,1770
20,KS,083,Hodgeman County,920
20,KS,085,Jackson County,6180
20,KS,087,Jefferson County,8540
20,KS,089,Jewell County,1490
20,KS,091,Johnson County,281740
20,KS,093,Kearny County,1850
20,KS,095,Kingman County,3590
20,KS,097,Kiowa County,1140
20,KS,099,Labette County,9680
20,KS,101,Lane County,880
20,KS,103,Leavenworth County,32910
20,KS,105,Lincoln County,1500
20,KS,107,Linn County,4140
20,KS,109,Logan County,1430
20,KS,111,Lyon County,14650
20,KS,113,McPherson County,13950
20,KS,115,Marion County,5320
20,KS,117,Marshall County,5050
20,KS,119,Meade County,1980
20,KS,121,Miami County,14920
20,KS,123,Mitchell County,3090
20,KS,125,Montgomery County,14350
20,KS,127,Morris County,2640
20,KS,129,Morton County,1470
20,KS,131,Nemaha County,5000
20,KS,133,Neosho County,7100
20,KS,135,Ness County,1520
20,KS,137,Norton County,2400
20,KS,139,Osage County,7410
20,KS,141,Osborne County,1900
20,KS,143,Ottawa County,2840
20,KS,145,Pawnee County,2930
20,KS,147,Phillips County,2650
20,KS,149,Pottawatomie County,10570
20,KS,151,Pratt County,4590
20,KS,153,Rawlins County,1270
20,KS,155,Reno County,28940
20,KS,157,Republic County,2410
20,KS,159,Rice County,4290
20,KS,161,Riley County,27620
20,KS,163,Rooks County,2540
20,KS,165,Rush County,1550
20,KS,167,Russell County,3330
20,KS,169,Saline County,27130
20,KS,171,Scott County,2420
20,KS,173,Sedgwick County,234450
20,KS,175,Seward County,10600
20,KS,177,Shawnee County,84930
20,KS,179,Sheridan County,1290
20,KS,181,Sherman County,2800
20,KS,183,Smith County,1920
20,KS,185,Stafford County,1980
20,KS,187,Stanton County,980
20,KS,189,Stevens County,2430
20,KS,191,Sumner County,10630
20,KS,193,Thomas County,3850
20,KS,195,Trego County,1550
20,KS,197,Wabaunsee County,3170
20,KS,199,Wallace County,730
20,KS,201,Washington County,2880
20,KS,203,Wichita County,1090
20,KS,205,Wilson County,3970
20,KS,207,Woodson County,1470
20,KS,209,Wyandotte County,70720
21,KY,000,Kentucky,1891680
21,KY,001,Adair County,6900
21,KY,003,Allen County,7810
21,KY,005,Anderson County,10250
21,KY,007,Ballard County,3430
21,KY,009,Barren County,18230
21,KY,011,Bath County,4520
21,KY,013,Bell County,8920
21,KY,015,Boone County,58830
21,KY,017,Bourbon County,9070
21,KY,019,Boyd County,19540
21,KY,021,Boyle County,11980
21,KY,023,Bracken County,3620
21,KY,025,Breathitt County,4520
21,KY,027,Breckinridge County,7830
21,KY,029,Bullitt County,36580
21,KY,031,Butler County,5120
21,KY,033,Caldwell County,5500
21,KY,035,Calloway County,14850
21,KY,037,Campbell County,42940
21,KY,039,Carlisle County,2140
21,KY,041,Carroll County,4770
21,KY,043,Carter County,10340
21,KY,045,Casey County,5740
21,KY,047,Christian County,30530
21,KY,049,Clark County,15930
21,KY,051,Clay County,6390
21,KY,053,Clinton County,3700
21,KY,055,Crittenden County,3610
21,KY,057,Cumberland County,2560
21,KY,059,Daviess County,45050
21,KY,061,Edmonson County,4670
21,KY,063,Elliott County,2080
21,KY,065,Estill County,5390
21,KY,067,Fayette County,141210
21,KY,069,Fleming County,5960
21,KY,071,Floyd County,13020
21,KY,073,Franklin County,24440
21,KY,075,Fulton County,2350
21,KY,077,Gallatin County,3510
21,KY,079,Garrard County,6720
21,KY,081,Grant County,10340
21,KY,083,Graves County,15130
21,KY,085,Grayson County,10070
21,KY,087,Green County,4340
21,KY,089,Greenup County,14790
21,KY,091,Hancock County,3750
21,KY,093,Hardin County,46840
21,KY,095,Harlan County,9090
21,KY,097,Harrison County,7730
21,KY,099,Hart County,7280
21,KY,101,Henderson County,20060
21,KY,103,Henry County,6990
21,KY,105,Hickman County,1890
21,KY,107,Hopkins County,19200
21,KY,109,Jackson County,4400
21,KY,111,Jefferson County,370770
21,KY,113,Jessamine County,21590
21,KY,115,Johnson County,8040
21,KY,117,Kenton County,77650
21,KY,119,Knott County,4940
21,KY,121,Knox County,11050
21,KY,123,Larue County,6120
21,KY,125,Laurel County,23420
21,KY,127,Lawrence County,5510
21,KY,129,Lee County,2190
21,KY,131,Leslie County,3450
21,KY,133,Letcher County,7600
21,KY,135,Lewis County,4760
21,KY,137,Lincoln County,9370
21,KY,139,Livingston County,3990
21,KY,141,Logan County,11350
21,KY,143,Lyon County,3260
21,KY,145,McCracken County,30020
21,KY,147,McCreary County,4860
21,KY,149,McLean County,3940
21,KY,151,Madison County,34720
21,KY,153,Magoffin County,4050
21,KY,155,Marion County,8250
21,KY,157,Marshall County,13830
21,KY,159,Martin County,3210
21,KY,161,Mason County,7280
21,KY,163,Meade County,12110
21,KY,165,Menifee County,2240
21,KY,167,Mercer County,9560
21,KY,169,Metcalfe County,3920
21,KY,171,Monroe County,4260
21,KY,173,Montgomery County,11370
21,KY,175,Morgan County,4140
21,KY,177,Muhlenberg County,12090
21,KY,179,Nelson County,21200
21,KY,181,Nicholas County,2910
21,KY,183,Ohio County,9630
21,KY,185,Oldham County,27130
21,KY,187,Owen County,4280
21,KY,189,Owsley County,1290
21,KY,191,Pendleton County,6120
21,KY,193,Perry County,10180
21,KY,195,Pike County,20610
21,KY,197,Powell County,4990
21,KY,199,Pulaski County,25410
21,KY,201,Robertson County,820
21,KY,203,Rockcastle County,6040
21,KY,205,Rowan County,8570
21,KY,207,Russell County,7000
21,KY,209,Scott County,22870
21,KY,211,Shelby County,20590
21,KY,213,Simpson County,8070
21,KY,215,Spencer County,8000
21,KY,217,Taylor County,10300
21,KY,219,Todd County,4860
21,KY,221,Trigg County,6000
21,KY,223,Trimble County,3690
21,KY,225,Union County,5910
21,KY,227,Warren County,52120
21,KY,229,Washington County,5220
21,KY,231,Wayne County,7440
21,KY,233,Webster County,5360
21,KY,235,Whitley County,13470
21,KY,237,Wolfe County,2310
21,KY,239,Woodford County,12340
22,LA,000,Louisiana,2007690
22,LA,001,Acadia Parish,25110
22,LA,003,Allen Parish,8780
22,LA,005,Ascension Parish,51280
22,LA,007,Assumption Parish,9710
22,LA,009,Avoyelles Parish,16320
22,LA,011,Beauregard Parish,13940
22,LA,013,Bienville Parish,5780
22,LA,015,Bossier Parish,53830
22,LA,017,Caddo Parish,113190
22,LA,019,Calcasieu Parish,86680
22,LA,021,Caldwell Parish,3800
22,LA,023,Cameron Parish,3060
22,LA,025,Catahoula Parish,3720
22,LA,027,Claiborne Parish,5490
22,LA,029,Concordia Parish,7620
22,LA,031,De Soto Parish,11630
22,LA,033,East Baton Rouge Parish,201020
22,LA,035,East Carroll Parish,2640
22,LA,037,East Feliciana Parish,8220
22,LA,039,Evangeline Parish,12670
22,LA,041,Franklin Parish,7910
22,LA,043,Grant Parish,7890
22,LA,045,Iberia Parish,32890
22,LA,047,Iberville Parish,13650
22,LA,049,Jackson Parish,6050
22,LA,051,Jefferson Parish,205850
22,LA,053,Jefferson Davis Parish,13290
22,LA,055,Lafayette Parish,108250
22,LA,057,Lafourche Parish,41750
22,LA,059,LaSalle Parish,5300
22,LA,061,Lincoln Parish,17870
22,LA,063,Livingston Parish,56730
22,LA,065,Madison Parish,4120
22,LA,067,Morehouse Parish,11200
22,LA,069,Natchitoches Parish,15340
22,LA,071,Orleans Parish,163260
22,LA,073,Ouachita Parish,66940
22,LA,075,Plaquemines Parish,10300
22,LA,077,Pointe Coupee Parish,9810
22,LA,079,Rapides Parish,57700
22,LA,081,Red River Parish,3350
22,LA,083,Richland Parish,8300
22,LA,085,Sabine Parish,8910
22,LA,087,St. Bernard Parish,17060
22,LA,089,St. Charles Parish,24160
22,LA,091,St. Helena Parish,5540
22,LA,093,St. James Parish,9990
22,LA,095,St. John the Baptist Parish,19490
22,LA,097,St. Landry Parish,36100
22,LA,099,St. Martin Parish,23520
22,LA,101,St. Mary Parish,23680
22,LA,103,St. Tammany Parish,111590
22,LA,105,Tangipahoa Parish,50900
22,LA,107,Tensas Parish,1850
22,LA,109,Terrebonne Parish,49310
22,LA,111,Union Parish,8940
22,LA,113,Vermilion Parish,25010
22,LA,115,Vernon Parish,20820
22,LA,117,Washington Parish,16610
22,LA,119,Webster Parish,16660
22,LA,121,West Baton Rouge Parish,11690
22,LA,123,West Carroll Parish,4300
22,LA,125,West Feliciana Parish,4520
22,LA,127,Winn Parish,5050
23,ME,000,Maine,638230
23,ME,001,Androscoggin County,48600
23,ME,003,Aroostook County,30340
23,ME,005,Cumberland County,149290
23,ME,007,Franklin County,12870
23,ME,009,Hancock County,26910
23,ME,011,Kennebec County,57920
23,ME,013,Knox County,19970
23,ME,015,Lincoln County,17500
23,ME,017,Oxford County,25410
23,ME,019,Penobscot County,67550
23,ME,021,Piscataquis County,7180
23,ME,023,Sagadahoc County,18170
23,ME,025,Somerset County,21800
23,ME,027,Waldo County,18000
23,ME,029,Washington County,13860
23,ME,031,York County,102930
24,MD,000,Maryland,2935420
24,MD,001,Allegany County,29070
24,MD,003,Anne Arundel County,280000
24,MD,005,Baltimore County,411330
24,MD,009,Calvert County,43830
24,MD,011,Caroline County,15110
24,MD,013,Carroll County,83150
24,MD,015,Cecil County,46300
24,MD,017,Charles County,76690
24,MD,019,Dorchester County,15150
24,MD,021,Frederick County,120030
24,MD,023,Garrett County,13460
24,MD,025,Harford County,123900
24,MD,027,Howard County,150240
24,MD,029,Kent County,9290
24,MD,031,Montgomery County,521920
24,MD,033,Prince George's County,480620
24,MD,035,Queen Anne's County,23860
24,MD,037,St. Mary's County,50850
24,MD,039,Somerset County,8790
24,MD,041,Talbot County,19050
24,MD,043,Washington County,67940
24,MD,045,Wicomico County,45180
24,MD,047,Worcester County,27300
24,MD,510,Baltimore city,272490
25,MA,000,Massachusetts,3343170
25,MA,001,Barnstable County,124250
25,MA,003,Berkshire County,64490
25,MA,005,Bristol County,267240
25,MA,007,Dukes County,10710
25,MA,009,Essex County,388700
25,MA,011,Franklin County,35390
25,MA,013,Hampden County,216810
25,MA,015,Hampshire County,71900
25,MA,017,Middlesex County,786490
25,MA,019,Nantucket County,7330
25,MA,021,Norfolk County,348940
25,MA,023,Plymouth County,255110
25,MA,025,Suffolk County,373450
25,MA,027,Worcester County,392410
26,MI,000,Michigan,4685120
26,MI,001,Alcona County,4810
26,MI,003,Alger County,4010
26,MI,005,Allegan County,54210
26,MI,007,Alpena County,13930
26,MI,009,Antrim County,11360
26,MI,011,Arenac County,7230
26,MI,013,Baraga County,3510
26,MI,015,Barry County,27590
26,MI,017,Bay County,53070
26,MI,019,Benzie County,8990
26,MI,021,Berrien County,73360
26,MI,023,Branch County,19100
26,MI,025,Calhoun County,61870
26,MI,027,Cass County,23340
26,MI,029,Charlevoix County,13560
26,MI,031,Cheboygan County,12300
26,MI,033,Chippewa County,15760
26,MI,035,Clare County,13060
26,MI,037,Clinton County,36010
26,MI,039,Crawford County,6100
26,MI,041,Delta County,17600
26,MI,043,Dickinson County,13090
26,MI,045,Eaton County,53570
26,MI,047,Emmet County,17660
26,MI,049,Genesee County,192350
26,MI,051,Gladwin County,11160
26,MI,053,Gogebic County,6680
26,MI,055,Grand Traverse County,47620
26,MI,057,Gratiot County,17030
26,MI,059,Hillsdale County,19800
26,MI,061,Houghton County,14610
26,MI,063,Huron County,16580
26,MI,065,Ingham County,123930
26,MI,067,Ionia County,27030
26,MI,069,Iosco County,12100
26,MI,071,Iron County,5560
26,MI,073,Isabella County,26400
26,MI,075,Jackson County,71280
26,MI,077,Kalamazoo County,119410
26,MI,079,Kalkaska County,7970
26,MI,081,Kent County,302010
26,MI,083,Keweenaw County,1040
26,MI,085,Lake County,4440
26,MI,087,Lapeer County,42230
26,MI,089,Leelanau County,11810
26,MI,091,Lenawee County,45290
26,MI,093,Livingston County,93450
26,MI,095,Luce County,2500
26,MI,097,Mackinac County,5930
26,MI,099,Macomb County,438670
26,MI,101,Manistee County,11440
26,MI,103,Marquette County,30570
26,MI,105,Mason County,14070
26,MI,107,Mecosta County,16840
26,MI,109,Menominee County,11160
26,MI,111,Midland County,40170
26,MI,113,Missaukee County,6590
26,MI,115,Monroe County,73050
26,MI,117,Montcalm County,27010
26,MI,119,Montmorency County,4320
26,MI,121,Muskegon County,77840
26,MI,123,Newaygo County,21150
26,MI,125,Oakland County,630980
26,MI,127,Oceana County,12030
26,MI,129,Ogemaw County,9340
26,MI,131,Ontonagon County,2780
26,MI,133,Osceola County,9890
26,MI,135,Oscoda County,3560
26,MI,137,Otsego County,12040
26,MI,139,Ottawa County,128950
26,MI,141,Presque Isle County,6290
26,MI,143,Roscommon County,11040
26,MI,145,Saginaw County,90260
26,MI,147,St. Clair County,78090
26,MI,149,St. Joseph County,28270
26,MI,151,Sanilac County,19030
26,MI,153,Schoolcraft County,3840
26,MI,155,Shiawassee County,33000
26,MI,157,Tuscola County,25350
26,MI,159,Van Buren County,34610
26,MI,161,Washtenaw County,163820
26,MI,163,Wayne County,800950
26,MI,165,Wexford County,15170
27,MN,000,Minnesota,2687660
27,MN,001,Aitkin County,7220
27,MN,003,Anoka County,172200
27,MN,005,Becker County,15540
27,MN,007,Beltrami County,19640
27,MN,009,Benton County,19120
27,MN,011,Big Stone County,2450
27,MN,013,Blue Earth County,29930
27,MN,015,Brown County,13240
27,MN,017,Carlton County,16270
27,MN,019,Carver County,46830
27,MN,021,Cass County,13840
27,MN,023,Chippewa County,6200
27,MN,025,Chisago County,26270
27,MN,027,Clay County,27920
27,MN,029,Clearwater County,3770
27,MN,031,Cook County,2930
27,MN,033,Cottonwood County,5740
27,MN,035,Crow Wing County,30820
27,MN,037,Dakota County,211610
27,MN,039,Dodge County,9810
27,MN,041,Douglas County,18520
27,MN,043,Faribault County,7050
27,MN,045,Fillmore County,9770
27,MN,047,Freeborn County,15200
27,MN,049,Goodhue County,23360
27,MN,051,Grant County,2930
27,MN,053,Hennepin County,624350
27,MN,055,Houston County,9470
27,MN,057,Hubbard County,9330
27,MN,059,Isanti County,18260
27,MN,061,Itasca County,20700
27,MN,063,Jackson County,5240
27,MN,065,Kanabec County,7210
27,MN,067,Kandiyohi County,21270
27,MN,069,Kittson County,2180
27,MN,071,Koochiching County,6180
27,MN,073,Lac qui Parle County,3490
27,MN,075,Lake County,5260
27,MN,077,Lake of the Woods County,2030
27,MN,079,Le Sueur County,13860
27,MN,081,Lincoln County,2690
27,MN,083,Lyon County,12190
27,MN,085,McLeod County,18390
27,MN,087,Mahnomen County,2270
27,MN,089,Marshall County,4610
27,MN,091,Martin County,10440
27,MN,093,Meeker County,11020
27,MN,095,Mille Lacs County,12050
27,MN,097,Morrison County,15590
27,MN,099,Mower County,18650
27,MN,101,Murray County,4230
27,MN,103,Nicollet County,15630
27,MN,105,Nobles County,10440
27,MN,107,Norman County,3180
27,MN,109,Olmsted County,75470
27,MN,111,Otter Tail County,28190
27,MN,113,Pennington County,7130
27,MN,115,Pine County,12660
27,MN,117,Pipestone County,4550
27,MN,119,Polk County,14870
27,MN,121,Pope County,5530
27,MN,123,Ramsey County,262240
27,MN,125,Red Lake County,1920
27,MN,127,Redwood County,7780
27,MN,129,Renville County,7670
27,MN,131,Rice County,28960
27,MN,133,Rock County,4430
27,MN,135,Roseau County,7910
27,MN,137,St. Louis County,93770
27,MN,139,Scott County,66930
27,MN,141,Sherburne County,42270
27,MN,143,Sibley County,7440
27,MN,145,Stearns County,71720
27,MN,147,Steele County,18420
27,MN,149,Stevens County,4410
27,MN,151,Swift County,4670
27,MN,153,Todd County,10730
27,MN,155,Traverse County,1660
27,MN,157,Wabasha County,10960
27,MN,159,Wadena County,6270
27,MN,161,Waseca County,8920
27,MN,163,Washington County,124720
27,MN,165,Watonwan County,5360
27,MN,167,Wilkin County,3210
27,MN,169,Winona County,22420
27,MN,171,Wright County,61340
27,MN,173,Yellow Medicine County,4920
28,MS,000,Mississippi,1243270
28,MS,001,Adams County,12770
28,MS,003,Alcorn County,13680
28,MS,005,Amite County,4930
28,MS,007,Attala County,7460
28,MS,009,Benton County,3150
28,MS,011,Bolivar County,13760
28,MS,013,Calhoun County,5670
28,MS,015,Carroll County,4180
28,MS,017,Chickasaw County,7480
28,MS,019,Choctaw County,3370
28,MS,021,Claiborne County,3560
28,MS,023,Clarke County,6630
28,MS,025,Clay County,8400
28,MS,027,Coahoma County,10150
28,MS,029,Copiah County,11700
28,MS,031,Covington County,8070
28,MS,033,DeSoto County,77470
28,MS,035,Forrest County,32020
28,MS,037,Franklin County,3140
28,MS,039,George County,8880
28,MS,041,Greene County,4300
28,MS,043,Grenada County,9480
28,MS,045,Hancock County,18200
28,MS,047,Harrison County,87110
28,MS,049,Hinds County,108400
28,MS,051,Holmes County,7550
28,MS,053,Humphreys County,3470
28,MS,055,Issaquena County,460
28,MS,057,Itawamba County,9340
28,MS,059,Jackson County,61280
28,MS,061,Jasper County,7080
28,MS,063,Jefferson County,3250
28,MS,065,Jefferson Davis County,4990
28,MS,067,Jones County,27870
28,MS,069,Kemper County,3740
28,MS,071,Lafayette County,19160
28,MS,073,Lamar County,24260
28,MS,075,Lauderdale County,32130
28,MS,077,Lawrence County,4930
28,MS,079,Leake County,8540
28,MS,081,Lee County,37090
28,MS,083,Leflore County,12270
28,MS,085,Lincoln County,13690
28,MS,087,Lowndes County,25160
28,MS,089,Madison County,47630
28,MS,091,Marion County,9890
28,MS,093,Marshall County,15310
28,MS,095,Monroe County,14670
28,MS,097,Montgomery County,4210
28,MS,099,Neshoba County,11670
28,MS,101,Newton County,8880
28,MS,103,Noxubee County,4760
28,MS,105,Oktibbeha County,17960
28,MS,107,Panola County,14330
28,MS,109,Pearl River County,21090
28,MS,111,Perry County,4660
28,MS,113,Pike County,16500
28,MS,115,Pontotoc County,12760
28,MS,117,Prentiss County,9680
28,MS,119,Quitman County,2830
28,MS,121,Rankin County,64950
28,MS,123,Scott County,12030
28,MS,125,Sharkey County,1870
28,MS,127,Simpson County,10610
28,MS,129,Smith County,6050
28,MS,131,Stone County,6680
28,MS,133,Sunflower County,9950
28,MS,135,Tallahatchie County,5120
28,MS,137,Tate County,11640
28,MS,139,Tippah County,8700
28,MS,141,Tishomingo County,7370
28,MS,143,Tunica County,4760
28,MS,145,Union County,11350
28,MS,147,Walthall County,5570
28,MS,149,Warren County,21310
28,MS,151,Washington County,20380
28,MS,153,Wayne County,8340
28,MS,155,Webster County,3950
28,MS,157,Wilkinson County,3590
28,MS,159,Winston County,7570
28,MS,161,Yalobusha County,5260
28,MS,163,Yazoo County,9480
29,MO,000,Missouri,2767190
29,MO,001,Adair County,9510
29,MO,003,Andrew County,8170
29,MO,005,Atchison County,2510
29,MO,007,Audrain County,10660
29,MO,009,Barry County,13880
29,MO,011,Barton County,5120
29,MO,013,Bates County,7070
29,MO,015,Benton County,7730
29,MO,017,Bollinger County,4730
29,MO,019,Boone County,77110
29,MO,021,Buchanan County,39310
29,MO,023,Butler County,17550
29,MO,025,Caldwell County,3830
29,MO,027,Callaway County,19440
29,MO,029,Camden County,19750
29,MO,031,Cape Girardeau County,35130
29,MO,033,Carroll County,4200
29,MO,035,Carter County,2400
29,MO,037,Cass County,47250
29,MO,039,Cedar County,5450
29,MO,041,Chariton County,3460
29,MO,043,Christian County,36040
29,MO,045,Clark County,2950
29,MO,047,Clay County,113140
29,MO,049,Clinton County,9590
29,MO,051,Cole County,36150
29,MO,053,Cooper County,7440
29,MO,055,Crawford County,10180
29,MO,057,Dade County,3090
29,MO,059,Dallas County,6560
29,MO,061,Daviess County,3490
29,MO,063,DeKalb County,4030
29,MO,065,Dent County,5820
29,MO,067,Douglas County,4880
29,MO,069,Dunklin County,11660
29,MO,071,Franklin County,49180
29,MO,073,Gasconade County,7070
29,MO,075,Gentry County,2830
29,MO,077,Greene County,129320
29,MO,079,Grundy County,4250
29,MO,081,Harrison County,3720
29,MO,083,Henry County,9490
29,MO,085,Hickory County,3420
29,MO,087,Holt County,2120
29,MO,089,Howard County,4360
29,MO,091,Howell County,15920
29,MO,093,Iron County,3910
29,MO,095,Jackson County,325640
29,MO,097,Jasper County,51140
29,MO,099,Jefferson County,105400
29,MO,101,Johnson County,22230
29,MO,103,Knox County,1670
29,MO,105,Laclede County,15020
29,MO,107,Lafayette County,14880
29,MO,109,Lawrence County,15830
29,MO,111,Lewis County,4250
29,MO,113,Lincoln County,24660
29,MO,115,Linn County,5460
29,MO,117,Livingston County,6270
29,MO,119,McDonald County,9000
29,MO,121,Macon County,6890
29,MO,123,Madison County,4950
29,MO,125,Maries County,3700
29,MO,127,Marion County,12740
29,MO,129,Mercer County,1510
29,MO,131,Miller County,10330
29,MO,133,Mississippi County,5080
29,MO,135,Moniteau County,6520
29,MO,137,Monroe County,3860
29,MO,139,Montgomery County,5190
29,MO,141,Morgan County,8390
29,MO,143,New Madrid County,7170
29,MO,145,Newton County,24410
29,MO,147,Nodaway County,8650
29,MO,149,Oregon County,3830
29,MO,151,Osage County,6040
29,MO,153,Ozark County,3590
29,MO,155,Pemiscot County,6700
29,MO,157,Perry County,8940
29,MO,159,Pettis County,18510
29,MO,161,Phelps County,17670
29,MO,163,Pike County,7310
29,MO,165,Platte County,46500
29,MO,167,Polk County,11850
29,MO,169,Pulaski County,18690
29,MO,171,Putnam County,2080
29,MO,173,Ralls County,4640
29,MO,175,Randolph County,10330
29,MO,177,Ray County,10290
29,MO,179,Reynolds County,2400
29,MO,181,Ripley County,5100
29,MO,183,St. Charles County,187880
29,MO,185,St. Clair County,3660
29,MO,186,Ste. Genevieve County,8310
29,MO,187,St. Francois County,25540
29,MO,189,St. Louis County,505860
29,MO,195,Saline County,9840
29,MO,197,Schuyler County,1740
29,MO,199,Scotland County,2100
29,MO,201,Scott County,17530
29,MO,203,Shannon County,3040
29,MO,205,Shelby County,2920
29,MO,207,Stoddard County,12460
29,MO,209,Stone County,13750
29,MO,211,Sullivan County,2780
29,MO,213,Taney County,24040
29,MO,215,Texas County,9220
29,MO,217,Vernon County,8440
29,MO,219,Warren County,15260
29,MO,221,Washington County,8690
29,MO,223,Wayne County,4560
29,MO,225,Webster County,14760
29,MO,227,Worth County,910
29,MO,229,Wright County,6950
29,MO,510,St. Louis city,147330
30,MT,000,Montana,491930
30,MT,001,Beaverhead County,4370
30,MT,003,Big Horn County,4670
30,MT,005,Blaine County,2650
30,MT,007,Broadwater County,2500
30,MT,009,Carbon County,4960
30,MT,011,Carter County,560
30,MT,013,Cascade County,40090
30,MT,015,Chouteau County,2280
30,MT,017,Custer County,5730
30,MT,019,Daniels County,890
30,MT,021,Dawson County,4640
30,MT,023,Deer Lodge County,4180
30,MT,025,Fallon County,1520
30,MT,027,Fergus County,5670
30,MT,029,Flathead County,46770
30,MT,031,Gallatin County,50960
30,MT,033,Garfield County,540
30,MT,035,Glacier County,5210
30,MT,037,Golden Valley County,460
30,MT,039,Granite County,1340
30,MT,041,Hill County,7680
30,MT,043,Jefferson County,5380
30,MT,045,Judith Basin County,940
30,MT,047,Lake County,12310
30,MT,049,Lewis and Clark County,33070
30,MT,051,Liberty County,970
30,MT,053,Lincoln County,7900
30,MT,055,McCone County,900
30,MT,057,Madison County,3710
30,MT,059,Meagher County,810
30,MT,061,Mineral County,1890
30,MT,063,Missoula County,55820
30,MT,065,Musselshell County,1990
30,MT,067,Park County,8500
30,MT,069,Petroleum County,200
30,MT,071,Phillips County,1980
30,MT,073,Pondera County,3010
30,MT,075,Powder River County,840
30,MT,077,Powell County,2740
30,MT,079,Prairie County,550
30,MT,081,Ravalli County,19180
30,MT,083,Richland County,6300
30,MT,085,Roosevelt County,4360
30,MT,087,Rosebud County,4010
30,MT,089,Sanders County,4850
30,MT,091,Sheridan County,2030
30,MT,093,Silver Bow County,16430
30,MT,095,Stillwater County,4350
30,MT,097,Sweet Grass County,1710
30,MT,099,Teton County,3030
30,MT,101,Toole County,2360
30,MT,103,Treasure County,380
30,MT,105,Valley County,3780
30,MT,107,Wheatland County,890
30,MT,109,Wibaux County,480
30,MT,111,Yellowstone County,76850
31,NE,000,Nebraska,889030
31,NE,001,Adams County,14580
31,NE,003,Antelope County,2970
31,NE,005,Arthur County,190
31,NE,007,Banner County,300
31,NE,009,Blaine County,230
31,NE,011,Boone County,2650
31,NE,013,Box Butte County,5320
31,NE,015,Boyd County,890
31,NE,017,Brown County,1450
31,NE,019,Buffalo County,21930
31,NE,021,Burt County,3100
31,NE,023,Butler County,3870
31,NE,025,Cass County,12210
31,NE,027,Cedar County,3980
31,NE,029,Chase County,1850
31,NE,031,Cherry County,2800
31,NE,033,Cheyenne County,5000
31,NE,035,Clay County,2940
31,NE,037,Colfax County,5140
31,NE,039,Cuming County,4410
31,NE,041,Custer County,5180
31,NE,043,Dakota County,9810
31,NE,045,Dawes County,3620
31,NE,047,Dawson County,11340
31,NE,049,Deuel County,910
31,NE,051,Dixon County,2740
31,NE,053,Dodge County,17430
31,NE,055,Douglas County,262360
31,NE,057,Dundy County,870
31,NE,059,Fillmore County,2820
31,NE,061,Franklin County,1450
31,NE,063,Frontier County,1140
31,NE,065,Furnas County,2270
31,NE,067,Gage County,10310
31,NE,069,Garden County,930
31,NE,071,Garfield County,840
31,NE,073,Gosper County,970
