State FIPS code,State,County FIPS code,County name,Number of returns
19,IA,113,Linn County,102980
19,IA,115,Louisa County,5080
19,IA,117,Lucas County,3890
19,IA,119,Lyon County,5160
19,IA,121,Madison County,7000
19,IA,123,Mahaska County,9560
19,IA,125,Marion County,14520
19,IA,127,Marshall County,18060
19,IA,129,Mills County,6670
19,IA,131,Mitchell County,4800
19,IA,133,Monona County,4170
19,IA,135,Monroe County,3460
19,IA,137,Montgomery County,4870
19,IA,139,Muscatine County,20420
19,IA,141,O'Brien County,6710
19,IA,143,Osceola County,3060
19,IA,145,Page County,6700
19,IA,147,Palo Alto County,4290
19,IA,149,Plymouth County,11930
19,IA,151,Pocahontas County,3480
19,IA,153,Polk County,214280
19,IA,155,Pottawattamie County,42370
19,IA,157,Poweshiek County,8240
19,IA,159,Ringgold County,2080
19,IA,161,Sac County,4850
19,IA,163,Scott County,81380
19,IA,165,Shelby County,5940
19,IA,167,Sioux County,14190
19,IA,169,Story County,35620
19,IA,171,Tama County,8360
19,IA,173,Taylor County,2790
19,IA,175,Union County,5710
19,IA,177,Van Buren County,3230
19,IA,179,Wapello County,15660
19,IA,181,Warren County,21580
19,IA,183,Washington County,10270
19,IA,185,Wayne County,2720
19,IA,187,Webster County,16530
19,IA,189,Winnebago County,5150
19,IA,191,Winneshiek County,9370
19,IA,193,Woodbury County,46650
19,IA,195,Worth County,3590
19,IA,197,Wright County,6070
20,KS,000,Kansas,1323200
20,KS,001,Allen County,5980
20,KS,003,Anderson County,3550
20,KS,005,Atchison County,7060
20,KS,007,Barber County,2440
20,KS,009,Barton County,12820
20,KS,011,Bourbon County,6400
20,KS,013,Brown County,4560
20,KS,015,Butler County,28710
20,KS,017,Chase County,1230
20,KS,019,Chautauqua County,1570
20,KS,021,Cherokee County,8800
20,KS,023,Cheyenne County,1310
20,KS,025,Clark County,1000
20,KS,027,Clay County,4030
20,KS,029,Cloud County,4350
20,KS,031,Coffey County,4170
20,KS,033,Comanche County,910
20,KS,035,Cowley County,15950
20,KS,037,Crawford County,16360
20,KS,039,Decatur County,1420
20,KS,041,Dickinson County,9320
20,KS,043,Doniphan County,3420
20,KS,045,Douglas County,48100
20,KS,047,Edwards County,1500
20,KS,049,Elk County,1230
20,KS,051,Ellis County,13560
20,KS,053,Ellsworth County,2840
20,KS,055,Finney County,17160
20,KS,057,Ford County,15740
20,KS,059,Franklin County,11760
20,KS,061,Geary County,18260
20,KS,063,Gove County,1400
20,KS,065,Graham County,1330
20,KS,067,Grant County,3270
20,KS,069,Gray County,2730
20,KS,071,Greeley County,650
20,KS,073,Greenwood County,2980
20,KS,075,Hamilton County,1120
20,KS,077,Harper County,2780
20,KS,079,Harvey County,15690
20,KS,081,Haskell County,1760
20,KS,083,Hodgeman County,950
20,KS,085,Jackson County,6300
20,KS,087,Jefferson County,8520
20,KS,089,Jewell County,1540
20,KS,091,Johnson County,274860
20,KS,093,Kearny County,1830
20,KS,095,Kingman County,3760
20,KS,097,Kiowa County,1180
20,KS,099,Labette County,9760
20,KS,101,Lane County,900
20,KS,103,Leavenworth County,32710
20,KS,105,Lincoln County,1530
20,KS,107,Linn County,4130
20,KS,109,Logan County,1420
20,KS,111,Lyon County,14620
20,KS,113,McPherson County,14180
20,KS,115,Marion County,5450
20,KS,117,Marshall County,5060
20,KS,119,Meade County,2030
20,KS,121,Miami County,14930
20,KS,123,Mitchell County,3150
20,KS,125,Montgomery County,14860
20,KS,127,Morris County,2650
20,KS,129,Morton County,1560
20,KS,131,Nemaha County,5020
20,KS,133,Neosho County,7280
20,KS,135,Ness County,1550
20,KS,137,Norton County,2510
20,KS,139,Osage County,7480
20,KS,141,Osborne County,1990
20,KS,143,Ottawa County,2840
20,KS,145,Pawnee County,3070
20,KS,147,Phillips County,2700
20,KS,149,Pottawatomie County,10210
20,KS,151,Pratt County,4630
20,KS,153,Rawlins County,1360
20,KS,155,Reno County,29190
20,KS,157,Republic County,2510
20,KS,159,Rice County,4400
20,KS,161,Riley County,26800
20,KS,163,Rooks County,2590
20,KS,165,Rush County,1610
20,KS,167,Russell County,3360
20,KS,169,Saline County,27150
20,KS,171,Scott County,2430
20,KS,173,Sedgwick County,230100
20,KS,175,Seward County,10330
20,KS,177,Shawnee County,84850
20,KS,179,Sheridan County,1290
20,KS,181,Sherman County,2830
20,KS,183,Smith County,1930
20,KS,185,Stafford County,2040
20,KS,187,Stanton County,980
20,KS,189,Stevens County,2390
20,KS,191,Sumner County,10660
20,KS,193,Thomas County,3860
20,KS,195,Trego County,1550
20,KS,197,Wabaunsee County,3220
20,KS,199,Wallace County,760
20,KS,201,Washington County,2880
20,KS,203,Wichita County,1070
20,KS,205,Wilson County,4120
20,KS,207,Woodson County,1530
20,KS,209,Wyandotte County,69260
21,KY,000,Kentucky,1875530
21,KY,001,Adair County,6960
21,KY,003,Allen County,7610
21,KY,005,Anderson County,10240
21,KY,007,Ballard County,3450
21,KY,009,Barren County,18030
21,KY,011,Bath County,4520
21,KY,013,Bell County,9410
21,KY,015,Boone County,56870
21,KY,017,Bourbon County,8930
21,KY,019,Boyd County,19550
21,KY,021,Boyle County,12060
21,KY,023,Bracken County,3620
21,KY,025,Breathitt County,4700
21,KY,027,Breckinridge County,7880
21,KY,029,Bullitt County,35880
21,KY,031,Butler County,5120
21,KY,033,Caldwell County,5550
21,KY,035,Calloway County,14550
21,KY,037,Campbell County,42150
21,KY,039,Carlisle County,2180
21,KY,041,Carroll County,4750
21,KY,043,Carter County,10450
21,KY,045,Casey County,5920
21,KY,047,Christian County,29720
21,KY,049,Clark County,15620
21,KY,051,Clay County,6510
21,KY,053,Clinton County,3810
21,KY,055,Crittenden County,3620
21,KY,057,Cumberland County,2660
21,KY,059,Daviess County,44550
21,KY,061,Edmonson County,4720
21,KY,063,Elliott County,2090
21,KY,065,Estill County,5410
21,KY,067,Fayette County,138120
21,KY,069,Fleming County,5920
21,KY,071,Floyd County,13720
21,KY,073,Franklin County,24110
21,KY,075,Fulton County,2420
21,KY,077,Gallatin County,3360
21,KY,079,Garrard County,6730
21,KY,081,Grant County,10350
21,KY,083,Graves County,15280
21,KY,085,Grayson County,10050
21,KY,087,Green County,4410
21,KY,089,Greenup County,15060
21,KY,091,Hancock County,3850
21,KY,093,Hardin County,47270
21,KY,095,Harlan County,9750
21,KY,097,Harrison County,7740
21,KY,099,Hart County,7220
21,KY,101,Henderson County,20030
21,KY,103,Henry County,6990
21,KY,105,Hickman County,1930
21,KY,107,Hopkins County,19330
21,KY,109,Jackson County,4490
21,KY,111,Jefferson County,363380
21,KY,113,Jessamine County,21020
21,KY,115,Johnson County,8270
21,KY,117,Kenton County,76940
21,KY,119,Knott County,5270
21,KY,121,Knox County,11090
21,KY,123,Larue County,6090
21,KY,125,Laurel County,23080
21,KY,127,Lawrence County,5610
21,KY,129,Lee County,2240
21,KY,131,Leslie County,3820
21,KY,133,Letcher County,8090
21,KY,135,Lewis County,4770
21,KY,137,Lincoln County,9410
21,KY,139,Livingston County,4110
21,KY,141,Logan County,11210
21,KY,143,Lyon County,3300
21,KY,145,McCracken County,30160
21,KY,147,McCreary County,5020
21,KY,149,McLean County,3900
21,KY,151,Madison County,33880
21,KY,153,Magoffin County,4120
21,KY,155,Marion County,7990
21,KY,157,Marshall County,13880
21,KY,159,Martin County,3410
21,KY,161,Mason County,7270
21,KY,163,Meade County,12450
21,KY,165,Menifee County,2270
21,KY,167,Mercer County,9590
21,KY,169,Metcalfe County,3920
21,KY,171,Monroe County,4340
21,KY,173,Montgomery County,11140
21,KY,175,Morgan County,4230
21,KY,177,Muhlenberg County,12210
21,KY,179,Nelson County,20950
21,KY,181,Nicholas County,2910
21,KY,183,Ohio County,9760
21,KY,185,Oldham County,26440
21,KY,187,Owen County,4110
21,KY,189,Owsley County,1350
21,KY,191,Pendleton County,6130
21,KY,193,Perry County,10840
21,KY,195,Pike County,21970
21,KY,197,Powell County,4980
21,KY,199,Pulaski County,25570
21,KY,201,Robertson County,810
21,KY,203,Rockcastle County,5970
21,KY,205,Rowan County,8370
21,KY,207,Russell County,6980
21,KY,209,Scott County,21800
21,KY,211,Shelby County,19880
21,KY,213,Simpson County,8010
21,KY,215,Spencer County,7770
21,KY,217,Taylor County,10050
21,KY,219,Todd County,4850
21,KY,221,Trigg County,5970
21,KY,223,Trimble County,3690
21,KY,225,Union County,5870
21,KY,227,Warren County,49860
21,KY,229,Washington County,5170
21,KY,231,Wayne County,7530
21,KY,233,Webster County,5490
21,KY,235,Whitley County,13440
21,KY,237,Wolfe County,2400
21,KY,239,Woodford County,12240
22,LA,000,Louisiana,2011170
22,LA,001,Acadia Parish,24750
22,LA,003,Allen Parish,8800
22,LA,005,Ascension Parish,50100
22,LA,007,Assumption Parish,9620
22,LA,009,Avoyelles Parish,16180
22,LA,011,Beauregard Parish,13970
22,LA,013,Bienville Parish,5880
22,LA,015,Bossier Parish,54210
22,LA,017,Caddo Parish,114910
22,LA,019,Calcasieu Parish,85540
22,LA,021,Caldwell Parish,4010
22,LA,023,Cameron Parish,2880
22,LA,025,Catahoula Parish,3900
22,LA,027,Claiborne Parish,5690
22,LA,029,Concordia Parish,7860
22,LA,031,De Soto Parish,11910
22,LA,033,East Baton Rouge Parish,204570
22,LA,035,East Carroll Parish,2710
22,LA,037,East Feliciana Parish,8500
22,LA,039,Evangeline Parish,12770
22,LA,041,Franklin Parish,8070
22,LA,043,Grant Parish,7960
22,LA,045,Iberia Parish,32740
22,LA,047,Iberville Parish,13840
22,LA,049,Jackson Parish,6200
22,LA,051,Jefferson Parish,208490
22,LA,053,Jefferson Davis Parish,13110
22,LA,055,Lafayette Parish,104980
22,LA,057,Lafourche Parish,41330
22,LA,059,La Salle Parish,5290
22,LA,061,Lincoln Parish,17760
22,LA,063,Livingston Parish,55310
22,LA,065,Madison Parish,4260
22,LA,067,Morehouse Parish,11460
22,LA,069,Natchitoches Parish,15250
22,LA,071,Orleans Parish,163360
22,LA,073,Ouachita Parish,67820
22,LA,075,Plaquemines Parish,10430
22,LA,077,Pointe Coupee Parish,9560
22,LA,079,Rapides Parish,57790
22,LA,081,Red River Parish,3350
22,LA,083,Richland Parish,8450
22,LA,085,Sabine Parish,9050
22,LA,087,St. Bernard Parish,16490
22,LA,089,St. Charles Parish,24200
22,LA,091,St. Helena Parish,5590
22,LA,093,St. James Parish,9940
22,LA,095,St. John the Baptist Parish,19630
22,LA,097,St. Landry Parish,36120
22,LA,099,St. Martin Parish,23030
22,LA,101,St. Mary Parish,24250
22,LA,103,St. Tammany Parish,111340
22,LA,105,Tangipahoa Parish,50180
22,LA,107,Tensas Parish,1970
22,LA,109,Terrebonne Parish,49080
22,LA,111,Union Parish,9110
22,LA,113,Vermilion Parish,24580
22,LA,115,Vernon Parish,21570
22,LA,117,Washington Parish,16890
22,LA,119,Webster Parish,16940
22,LA,121,West Baton Rouge Parish,11600
22,LA,123,West Carroll Parish,4450
22,LA,125,West Feliciana Parish,4630
22,LA,127,Winn Parish,5190
23,ME,000,Maine,631290
23,ME,001,Androscoggin County,48060
23,ME,003,Aroostook County,30800
23,ME,005,Cumberland County,145780
23,ME,007,Franklin County,12980
23,ME,009,Hancock County,27070
23,ME,011,Kennebec County,57440
23,ME,013,Knox County,19720
23,ME,015,Lincoln County,17470
23,ME,017,Oxford County,25090
23,ME,019,Penobscot County,67040
23,ME,021,Piscataquis County,7260
23,ME,023,Sagadahoc County,17970
23,ME,025,Somerset County,21660
23,ME,027,Waldo County,17840
23,ME,029,Washington County,14070
23,ME,031,York County,101070
24,MD,000,Maryland,2859990
24,MD,001,Allegany County,29290
24,MD,003,Anne Arundel County,273170
24,MD,005,Baltimore County,405010
24,MD,009,Calvert County,43450
24,MD,011,Caroline County,14750
24,MD,013,Carroll County,81940
24,MD,015,Cecil County,46240
24,MD,017,Charles County,74030
24,MD,019,Dorchester County,14980
24,MD,021,Frederick County,116660
24,MD,023,Garrett County,13450
24,MD,025,Harford County,122570
24,MD,027,Howard County,145960
24,MD,029,Kent County,9100
24,MD,031,Montgomery County,506910
24,MD,033,Prince George's County,457050
24,MD,035,Queen Anne's County,23410
24,MD,037,St. Mary's County,49540
24,MD,039,Somerset County,8870
24,MD,041,Talbot County,18990
24,MD,043,Washington County,67630
24,MD,045,Wicomico County,43840
24,MD,047,Worcester County,27470
24,MD,510,Baltimore city,265750
25,MA,000,Massachusetts,3261270
25,MA,001,Barnstable County,123080
25,MA,003,Berkshire County,64340
25,MA,005,Bristol County,260400
25,MA,007,Dukes County,10600
25,MA,009,Essex County,378660
25,MA,011,Franklin County,35340
25,MA,013,Hampden County,213680
25,MA,015,Hampshire County,71830
25,MA,017,Middlesex County,767700
25,MA,019,Nantucket County,6800
25,MA,021,Norfolk County,342500
25,MA,023,Plymouth County,248250
25,MA,025,Suffolk County,354820
25,MA,027,Worcester County,383340
26,MI,000,Michigan,4629970
26,MI,001,Alcona County,4980
26,MI,003,Alger County,4070
26,MI,005,Allegan County,52910
26,MI,007,Alpena County,13760
26,MI,009,Antrim County,11320
26,MI,011,Arenac County,7270
26,MI,013,Baraga County,3540
26,MI,015,Barry County,27250
26,MI,017,Bay County,53060
26,MI,019,Benzie County,8860
26,MI,021,Berrien County,73060
26,MI,023,Branch County,18850
26,MI,025,Calhoun County,61120
26,MI,027,Cass County,22980
26,MI,029,Charlevoix County,13280
26,MI,031,Cheboygan County,12380
26,MI,033,Chippewa County,15880
26,MI,035,Clare County,12990
26,MI,037,Clinton County,35380
26,MI,039,Crawford County,6080
26,MI,041,Delta County,17630
26,MI,043,Dickinson County,13070
26,MI,045,Eaton County,52960
26,MI,047,Emmet County,17400
26,MI,049,Genesee County,192600
26,MI,051,Gladwin County,11180
26,MI,053,Gogebic County,6850
26,MI,055,Grand Traverse County,46230
26,MI,057,Gratiot County,16930
26,MI,059,Hillsdale County,19280
26,MI,061,Houghton County,14550
26,MI,063,Huron County,16640
26,MI,065,Ingham County,122020
26,MI,067,Ionia County,26470
26,MI,069,Iosco County,12040
26,MI,071,Iron County,5540
26,MI,073,Isabella County,25860
26,MI,075,Jackson County,70590
26,MI,077,Kalamazoo County,116630
26,MI,079,Kalkaska County,7760
26,MI,081,Kent County,290780
26,MI,083,Keweenaw County,1010
26,MI,085,Lake County,4320
26,MI,087,Lapeer County,41770
26,MI,089,Leelanau County,11790
26,MI,091,Lenawee County,45420
26,MI,093,Livingston County,91120
26,MI,095,Luce County,2520
26,MI,097,Mackinac County,5980
26,MI,099,Macomb County,429340
26,MI,101,Manistee County,11320
26,MI,103,Marquette County,30360
26,MI,105,Mason County,13930
26,MI,107,Mecosta County,16550
26,MI,109,Menominee County,11150
26,MI,111,Midland County,39850
26,MI,113,Missaukee County,6540
26,MI,115,Monroe County,71630
26,MI,117,Montcalm County,26540
26,MI,119,Montmorency County,4330
26,MI,121,Muskegon County,76390
26,MI,123,Newaygo County,20830
26,MI,125,Oakland County,621350
26,MI,127,Oceana County,11860
26,MI,129,Ogemaw County,9470
26,MI,131,Ontonagon County,2900
26,MI,133,Osceola County,9960
26,MI,135,Oscoda County,3660
26,MI,137,Otsego County,11970
26,MI,139,Ottawa County,124580
26,MI,141,Presque Isle County,6360
26,MI,143,Roscommon County,11340
26,MI,145,Saginaw County,90510
26,MI,147,St. Clair County,77120
26,MI,149,St. Joseph County,27910
26,MI,151,Sanilac County,18950
26,MI,153,Schoolcraft County,3710
26,MI,155,Shiawassee County,32490
26,MI,157,Tuscola County,25330
26,MI,159,Van Buren County,34580
26,MI,161,Washtenaw County,159790
26,MI,163,Wayne County,806750
26,MI,165,Wexford County,14850
27,MN,000,Minnesota,2618760
27,MN,001,Aitkin County,7040
27,MN,003,Anoka County,166990
27,MN,005,Becker County,15540
27,MN,007,Beltrami County,18980
27,MN,009,Benton County,18660
27,MN,011,Big Stone County,2440
27,MN,013,Blue Earth County,29010
27,MN,015,Brown County,13190
27,MN,017,Carlton County,15930
27,MN,019,Carver County,45180
27,MN,021,Cass County,13670
27,MN,023,Chippewa County,6010
27,MN,025,Chisago County,25440
27,MN,027,Clay County,26900
27,MN,029,Clearwater County,3740
27,MN,031,Cook County,2940
27,MN,033,Cottonwood County,5740
27,MN,035,Crow Wing County,30080
27,MN,037,Dakota County,206220
27,MN,039,Dodge County,9490
27,MN,041,Douglas County,18180
27,MN,043,Faribault County,7040
27,MN,045,Fillmore County,9790
27,MN,047,Freeborn County,15170
27,MN,049,Goodhue County,23070
27,MN,051,Grant County,3000
27,MN,053,Hennepin County,604430
27,MN,055,Houston County,9400
27,MN,057,Hubbard County,9510
27,MN,059,Isanti County,17980
27,MN,061,Itasca County,20780
27,MN,063,Jackson County,5290
27,MN,065,Kanabec County,7310
27,MN,067,Kandiyohi County,20740
27,MN,069,Kittson County,2190
27,MN,071,Koochiching County,6200
27,MN,073,Lac qui Parle County,3450
27,MN,075,Lake County,5300
27,MN,077,Lake of the Woods County,2030
27,MN,079,Le Sueur County,13440
27,MN,081,Lincoln County,2700
27,MN,083,Lyon County,12010
27,MN,085,McLeod County,17880
27,MN,087,Mahnomen County,2350
27,MN,089,Marshall County,4580
27,MN,091,Martin County,10410
27,MN,093,Meeker County,10820
27,MN,095,Mille Lacs County,11830
27,MN,097,Morrison County,15520
27,MN,099,Mower County,18700
27,MN,101,Murray County,4100
27,MN,103,Nicollet County,15180
27,MN,105,Nobles County,10390
27,MN,107,Norman County,3100
27,MN,109,Olmsted County,72990
27,MN,111,Otter Tail County,27870
27,MN,113,Pennington County,6900
27,MN,115,Pine County,12530
27,MN,117,Pipestone County,4470
27,MN,119,Polk County,14700
27,MN,121,Pope County,5480
27,MN,123,Ramsey County,252950
27,MN,125,Red Lake County,1930
27,MN,127,Redwood County,7800
27,MN,129,Renville County,7750
27,MN,131,Rice County,27960
27,MN,133,Rock County,4450
27,MN,135,Roseau County,7750
27,MN,137,St. Louis County,93160
27,MN,139,Scott County,64440
27,MN,141,Sherburne County,41030
27,MN,143,Sibley County,7310
27,MN,145,Stearns County,68960
27,MN,147,Steele County,17880
27,MN,149,Stevens County,4240
27,MN,151,Swift County,4700
27,MN,153,Todd County,10640
27,MN,155,Traverse County,1670
27,MN,157,Wabasha County,10960
27,MN,159,Wadena County,6180
27,MN,161,Waseca County,8920
27,MN,163,Washington County,121280
27,MN,165,Watonwan County,5340
27,MN,167,Wilkin County,3240
27,MN,169,Winona County,22280
27,MN,171,Wright County,59080
27,MN,173,Yellow Medicine County,5120
28,MS,000,Mississippi,1249240
28,MS,001,Adams County,13130
28,MS,003,Alcorn County,14040
28,MS,005,Amite County,5090
28,MS,007,Attala County,7220
28,MS,009,Benton County,3220
28,MS,011,Bolivar County,14170
28,MS,013,Calhoun County,5730
28,MS,015,Carroll County,4300
28,MS,017,Chickasaw County,7590
28,MS,019,Choctaw County,3270
28,MS,021,Claiborne County,3870
28,MS,023,Clarke County,6840
28,MS,025,Clay County,8370
28,MS,027,Coahoma County,10340
28,MS,029,Copiah County,11660
28,MS,031,Covington County,7920
28,MS,033,DeSoto County,75470
28,MS,035,Forrest County,32420
28,MS,037,Franklin County,3160
28,MS,039,George County,8740
28,MS,041,Greene County,4270
28,MS,043,Grenada County,9620
28,MS,045,Hancock County,18010
28,MS,047,Harrison County,87560
28,MS,049,Hinds County,114150
28,MS,051,Holmes County,7750
28,MS,053,Humphreys County,3550
28,MS,055,Issaquena County,430
28,MS,057,Itawamba County,9160
28,MS,059,Jackson County,61710
28,MS,061,Jasper County,6920
28,MS,063,Jefferson County,3190
28,MS,065,Jefferson Davis County,5130
28,MS,067,Jones County,27690
28,MS,069,Kemper County,3620
28,MS,071,Lafayette County,18290
28,MS,073,Lamar County,23340
28,MS,075,Lauderdale County,32440
28,MS,077,Lawrence County,5080
28,MS,079,Leake County,8650
28,MS,081,Lee County,36410
28,MS,083,Leflore County,12430
28,MS,085,Lincoln County,13800
28,MS,087,Lowndes County,25150
28,MS,089,Madison County,46260
28,MS,091,Marion County,10210
28,MS,093,Marshall County,15490
28,MS,095,Monroe County,14860
28,MS,097,Montgomery County,4410
28,MS,099,Neshoba County,11940
28,MS,101,Newton County,8840
28,MS,103,Noxubee County,4780
28,MS,105,Oktibbeha County,17360
28,MS,107,Panola County,14450
28,MS,109,Pearl River County,21550
28,MS,111,Perry County,4750
28,MS,113,Pike County,16570
28,MS,115,Pontotoc County,12890
28,MS,117,Prentiss County,9480
28,MS,119,Quitman County,2920
28,MS,121,Rankin County,63740
28,MS,123,Scott County,11950
28,MS,125,Sharkey County,1940
28,MS,127,Simpson County,10660
28,MS,129,Smith County,6100
28,MS,131,Stone County,6800
28,MS,133,Sunflower County,10100
28,MS,135,Tallahatchie County,5120
28,MS,137,Tate County,11650
28,MS,139,Tippah County,8730
28,MS,141,Tishomingo County,7240
28,MS,143,Tunica County,4970
28,MS,145,Union County,11370
28,MS,147,Walthall County,5650
28,MS,149,Warren County,21670
28,MS,151,Washington County,21170
28,MS,153,Wayne County,8310
28,MS,155,Webster County,4040
28,MS,157,Wilkinson County,3670
28,MS,159,Winston County,7650
28,MS,161,Yalobusha County,5610
28,MS,163,Yazoo County,9660
29,MO,000,Missouri,2726230
29,MO,001,Adair County,9470
29,MO,003,Andrew County,8310
29,MO,005,Atchison County,2540
29,MO,007,Audrain County,10490
29,MO,009,Barry County,14040
29,MO,011,Barton County,5170
29,MO,013,Bates County,7000
29,MO,015,Benton County,7850
29,MO,017,Bollinger County,4880
29,MO,019,Boone County,73920
29,MO,021,Buchanan County,39140
29,MO,023,Butler County,17600
29,MO,025,Caldwell County,3850
29,MO,027,Callaway County,19330
29,MO,029,Camden County,19670
29,MO,031,Cape Girardeau County,34770
29,MO,033,Carroll County,4170
29,MO,035,Carter County,2520
29,MO,037,Cass County,46140
29,MO,039,Cedar County,5480
29,MO,041,Chariton County,3440
29,MO,043,Christian County,34820
29,MO,045,Clark County,2950
29,MO,047,Clay County,109640
29,MO,049,Clinton County,9400
29,MO,051,Cole County,35730
29,MO,053,Cooper County,7510
29,MO,055,Crawford County,10300
29,MO,057,Dade County,3160
29,MO,059,Dallas County,6640
29,MO,061,Daviess County,3540
29,MO,063,DeKalb County,4040
29,MO,065,Dent County,5990
29,MO,067,Douglas County,5020
29,MO,069,Dunklin County,11950
29,MO,071,Franklin County,48200
29,MO,073,Gasconade County,6920
29,MO,075,Gentry County,2870
29,MO,077,Greene County,126290
29,MO,079,Grundy County,4230
29,MO,081,Harrison County,3710
29,MO,083,Henry County,9460
29,MO,085,Hickory County,3620
29,MO,087,Holt County,2140
29,MO,089,Howard County,4380
29,MO,091,Howell County,15850
29,MO,093,Iron County,3900
29,MO,095,Jackson County,317710
29,MO,097,Jasper County,49900
29,MO,099,Jefferson County,103480
29,MO,101,Johnson County,21660
29,MO,103,Knox County,1770
29,MO,105,Laclede County,14740
29,MO,107,Lafayette County,14700
29,MO,109,Lawrence County,15760
29,MO,111,Lewis County,4210
29,MO,113,Lincoln County,23920
29,MO,115,Linn County,5530
29,MO,117,Livingston County,6160
29,MO,119,McDonald County,8830
29,MO,121,Macon County,6950
29,MO,123,Madison County,5030
29,MO,125,Maries County,3590
29,MO,127,Marion County,12680
29,MO,129,Mercer County,1530
29,MO,131,Miller County,10240
29,MO,133,Mississippi County,5160
29,MO,135,Moniteau County,6490
29,MO,137,Monroe County,3790
29,MO,139,Montgomery County,5220
29,MO,141,Morgan County,8560
29,MO,143,New Madrid County,7160
29,MO,145,Newton County,24460
29,MO,147,Nodaway County,8660
29,MO,149,Oregon County,3920
29,MO,151,Osage County,5990
29,MO,153,Ozark County,2780
29,MO,155,Pemiscot County,6860
29,MO,157,Perry County,8600
29,MO,159,Pettis County,18180
29,MO,161,Phelps County,17560
29,MO,163,Pike County,7270
29,MO,165,Platte County,45100
29,MO,167,Polk County,11560
29,MO,169,Pulaski County,18820
29,MO,171,Putnam County,2040
29,MO,173,Ralls County,4580
29,MO,175,Randolph County,10120
29,MO,177,Ray County,10150
29,MO,179,Reynolds County,2400
29,MO,181,Ripley County,5280
29,MO,183,St. Charles County,181790
29,MO,185,St. Clair County,3650
29,MO,186,Ste. Genevieve County,8250
29,MO,187,St. Francois County,25380
29,MO,189,St. Louis County,502960
29,MO,195,Saline County,9850
29,MO,197,Schuyler County,1640
29,MO,199,Scotland County,2110
29,MO,201,Scott County,17560
29,MO,203,Shannon County,3090
29,MO,205,Shelby County,2900
29,MO,207,Stoddard County,12440
29,MO,209,Stone County,13660
29,MO,211,Sullivan County,2800
29,MO,213,Taney County,23510
29,MO,215,Texas County,9240
29,MO,217,Vernon County,8520
29,MO,219,Warren County,14850
29,MO,221,Washington County,8820
29,MO,223,Wayne County,4700
29,MO,225,Webster County,14510
29,MO,227,Worth County,920
29,MO,229,Wright County,6860
29,MO,510,St. Louis city,145510
30,MT,000,Montana,484750
30,MT,001,Beaverhead County,4400
30,MT,003,Big Horn County,4710
30,MT,005,Blaine County,2730
30,MT,007,Broadwater County,2460
30,MT,009,Carbon County,5030
30,MT,011,Carter County,550
30,MT,013,Cascade County,39900
30,MT,015,Chouteau County,2320
30,MT,017,Custer County,5670
30,MT,019,Daniels County,910
30,MT,021,Dawson County,4460
30,MT,023,Deer Lodge County,4240
30,MT,025,Fallon County,1510
30,MT,027,Fergus County,5720
30,MT,029,Flathead County,45760
30,MT,031,Gallatin County,47350
30,MT,033,Garfield County,560
30,MT,035,Glacier County,5540
30,MT,037,Golden Valley County,490
30,MT,039,Granite County,1380
30,MT,041,Hill County,7920
30,MT,043,Jefferson County,5280
30,MT,045,Judith Basin County,980
30,MT,047,Lake County,12200
30,MT,049,Lewis and Clark County,32590
30,MT,051,Liberty County,1010
30,MT,053,Lincoln County,8170
30,MT,055,McCone County,850
30,MT,057,Madison County,3690
30,MT,059,Meagher County,890
30,MT,061,Mineral County,1910
30,MT,063,Missoula County,54290
30,MT,065,Musselshell County,1980
30,MT,067,Park County,8320
30,MT,069,Petroleum County,190
30,MT,071,Phillips County,2040
30,MT,073,Pondera County,3050
30,MT,075,Powder River County,810
30,MT,077,Powell County,2760
30,MT,079,Prairie County,570
30,MT,081,Ravalli County,19040
30,MT,083,Richland County,5930
30,MT,085,Roosevelt County,4360
30,MT,087,Rosebud County,4090
30,MT,089,Sanders County,4820
30,MT,091,Sheridan County,2090
30,MT,093,Silver Bow County,16460
30,MT,095,Stillwater County,4350
30,MT,097,Sweet Grass County,1750
30,MT,099,Teton County,3070
30,MT,101,Toole County,2350
30,MT,103,Treasure County,390
30,MT,105,Valley County,3760
30,MT,107,Wheatland County,960
30,MT,109,Wibaux County,520
30,MT,111,Yellowstone County,75720
31,NE,000,Nebraska,871320
31,NE,001,Adams County,14340
31,NE,003,Antelope County,2960
31,NE,005,Arthur County,200
31,NE,007,Banner County,330
31,NE,009,Blaine County,210
31,NE,011,Boone County,2660
31,NE,013,Box Butte County,5300
31,NE,015,Boyd County,910
31,NE,017,Brown County,1470
31,NE,019,Buffalo County,21600
31,NE,021,Burt County,3120
31,NE,023,Butler County,3930
31,NE,025,Cass County,12100
31,NE,027,Cedar County,4030
31,NE,029,Chase County,1850
31,NE,031,Cherry County,2800
31,NE,033,Cheyenne County,4880
31,NE,035,Clay County,2920
31,NE,037,Colfax County,4980
31,NE,039,Cuming County,4390
31,NE,041,Custer County,5230
31,NE,043,Dakota County,9660
31,NE,045,Dawes County,3690
31,NE,047,Dawson County,11320
31,NE,049,Deuel County,910
31,NE,051,Dixon County,2650
31,NE,053,Dodge County,17490
31,NE,055,Douglas County,254570
31,NE,057,Dundy County,910
31,NE,059,Fillmore County,2870
31,NE,061,Franklin County,1530
31,NE,063,Frontier County,1130
31,NE,065,Furnas County,2310
31,NE,067,Gage County,10200
31,NE,069,Garden County,930
31,NE,071,Garfield County,820
31,NE,073,Gosper County,1010
