State FIPS code,State,County FIPS code,County name,Number of returns
19,IA,113,Linn County,104070
19,IA,115,Louisa County,5080
19,IA,117,Lucas County,3940
19,IA,119,Lyon County,5270
19,IA,121,Madison County,7000
19,IA,123,Mahaska County,9650
19,IA,125,Marion County,14690
19,IA,127,Marshall County,18190
19,IA,129,Mills County,6630
19,IA,131,Mitchell County,4830
19,IA,133,Monona County,4180
19,IA,135,Monroe County,3460
19,IA,137,Montgomery County,4830
19,IA,139,Muscatine County,20680
19,IA,141,O'Brien County,6630
19,IA,143,Osceola County,3040
19,IA,145,Page County,6620
19,IA,147,Palo Alto County,4230
19,IA,149,Plymouth County,12090
19,IA,151,Pocahontas County,3410
19,IA,153,Polk County,217610
19,IA,155,Pottawattamie County,42480
19,IA,157,Poweshiek County,8310
19,IA,159,Ringgold County,2080
19,IA,161,Sac County,4880
19,IA,163,Scott County,81530
19,IA,165,Shelby County,5880
19,IA,167,Sioux County,14260
19,IA,169,Story County,35740
19,IA,171,Tama County,8350
19,IA,173,Taylor County,2770
19,IA,175,Union County,5610
19,IA,177,Van Buren County,3160
19,IA,179,Wapello County,15720
19,IA,181,Warren County,21860
19,IA,183,Washington County,10450
19,IA,185,Wayne County,2680
19,IA,187,Webster County,16650
19,IA,189,Winnebago County,5150
19,IA,191,Winneshiek County,9370
19,IA,193,Woodbury County,46690
19,IA,195,Worth County,3620
19,IA,197,Wright County,6000
20,KS,000,Kansas,1325560
20,KS,001,Allen County,5970
20,KS,003,Anderson County,3550
20,KS,005,Atchison County,6990
20,KS,007,Barber County,2370
20,KS,009,Barton County,12740
20,KS,011,Bourbon County,6300
20,KS,013,Brown County,4500
20,KS,015,Butler County,28740
20,KS,017,Chase County,1210
20,KS,019,Chautauqua County,1480
20,KS,021,Cherokee County,8710
20,KS,023,Cheyenne County,1320
20,KS,025,Clark County,990
20,KS,027,Clay County,4010
20,KS,029,Cloud County,4250
20,KS,031,Coffey County,4090
20,KS,033,Comanche County,890
20,KS,035,Cowley County,15820
20,KS,037,Crawford County,16400
20,KS,039,Decatur County,1400
20,KS,041,Dickinson County,9190
20,KS,043,Doniphan County,3410
20,KS,045,Douglas County,49070
20,KS,047,Edwards County,1520
20,KS,049,Elk County,1180
20,KS,051,Ellis County,13450
20,KS,053,Ellsworth County,2810
20,KS,055,Finney County,17440
20,KS,057,Ford County,15840
20,KS,059,Franklin County,11660
20,KS,061,Geary County,18510
20,KS,063,Gove County,1400
20,KS,065,Graham County,1320
20,KS,067,Grant County,3290
20,KS,069,Gray County,2700
20,KS,071,Greeley County,630
20,KS,073,Greenwood County,2880
20,KS,075,Hamilton County,1120
20,KS,077,Harper County,2750
20,KS,079,Harvey County,15730
20,KS,081,Haskell County,1790
20,KS,083,Hodgeman County,870
20,KS,085,Jackson County,6230
20,KS,087,Jefferson County,8560
20,KS,089,Jewell County,1520
20,KS,091,Johnson County,277890
20,KS,093,Kearny County,1860
20,KS,095,Kingman County,3700
20,KS,097,Kiowa County,1160
20,KS,099,Labette County,9700
20,KS,101,Lane County,910
20,KS,103,Leavenworth County,32550
20,KS,105,Lincoln County,1520
20,KS,107,Linn County,4190
20,KS,109,Logan County,1420
20,KS,111,Lyon County,14400
20,KS,113,McPherson County,14060
20,KS,115,Marion County,5410
20,KS,117,Marshall County,5080
20,KS,119,Meade County,2020
20,KS,121,Miami County,14780
20,KS,123,Mitchell County,3130
20,KS,125,Montgomery County,14610
20,KS,127,Morris County,2670
20,KS,129,Morton County,1480
20,KS,131,Nemaha County,5030
20,KS,133,Neosho County,7130
20,KS,135,Ness County,1500
20,KS,137,Norton County,2380
20,KS,139,Osage County,7400
20,KS,141,Osborne County,1890
20,KS,143,Ottawa County,2880
20,KS,145,Pawnee County,2960
20,KS,147,Phillips County,2640
20,KS,149,Pottawatomie County,10220
20,KS,151,Pratt County,4610
20,KS,153,Rawlins County,1310
20,KS,155,Reno County,29090
20,KS,157,Republic County,2450
20,KS,159,Rice County,4350
20,KS,161,Riley County,26870
20,KS,163,Rooks County,2500
20,KS,165,Rush County,1590
20,KS,167,Russell County,3320
20,KS,169,Saline County,27000
20,KS,171,Scott County,2440
20,KS,173,Sedgwick County,231770
20,KS,175,Seward County,10480
20,KS,177,Shawnee County,84400
20,KS,179,Sheridan County,1310
20,KS,181,Sherman County,2830
20,KS,183,Smith County,1930
20,KS,185,Stafford County,2030
20,KS,187,Stanton County,1000
20,KS,189,Stevens County,2420
20,KS,191,Sumner County,10600
20,KS,193,Thomas County,3810
20,KS,195,Trego County,1540
20,KS,197,Wabaunsee County,3210
20,KS,199,Wallace County,710
20,KS,201,Washington County,2880
20,KS,203,Wichita County,1100
20,KS,205,Wilson County,4030
20,KS,207,Woodson County,1480
20,KS,209,Wyandotte County,69680
21,KY,000,Kentucky,1883840
21,KY,001,Adair County,6960
21,KY,003,Allen County,7800
21,KY,005,Anderson County,10260
21,KY,007,Ballard County,3460
21,KY,009,Barren County,18150
21,KY,011,Bath County,4540
21,KY,013,Bell County,9240
21,KY,015,Boone County,57940
21,KY,017,Bourbon County,9000
21,KY,019,Boyd County,19660
21,KY,021,Boyle County,11980
21,KY,023,Bracken County,3670
21,KY,025,Breathitt County,4520
21,KY,027,Breckinridge County,7780
21,KY,029,Bullitt County,36320
21,KY,031,Butler County,5240
21,KY,033,Caldwell County,5510
21,KY,035,Calloway County,14810
21,KY,037,Campbell County,42600
21,KY,039,Carlisle County,2150
21,KY,041,Carroll County,4760
21,KY,043,Carter County,10370
21,KY,045,Casey County,5890
21,KY,047,Christian County,30230
21,KY,049,Clark County,15870
21,KY,051,Clay County,6410
21,KY,053,Clinton County,3760
21,KY,055,Crittenden County,3580
21,KY,057,Cumberland County,2590
21,KY,059,Daviess County,44600
21,KY,061,Edmonson County,4680
21,KY,063,Elliott County,2100
21,KY,065,Estill County,5380
21,KY,067,Fayette County,139410
21,KY,069,Fleming County,5960
21,KY,071,Floyd County,13300
21,KY,073,Franklin County,24190
21,KY,075,Fulton County,2380
21,KY,077,Gallatin County,3480
21,KY,079,Garrard County,6700
21,KY,081,Grant County,10350
21,KY,083,Graves County,15360
21,KY,085,Grayson County,10130
21,KY,087,Green County,4390
21,KY,089,Greenup County,14900
21,KY,091,Hancock County,3780
21,KY,093,Hardin County,46920
21,KY,095,Harlan County,9380
21,KY,097,Harrison County,7780
21,KY,099,Hart County,7230
21,KY,101,Henderson County,20100
21,KY,103,Henry County,7010
21,KY,105,Hickman County,1930
21,KY,107,Hopkins County,19140
21,KY,109,Jackson County,4480
21,KY,111,Jefferson County,367610
21,KY,113,Jessamine County,21290
21,KY,115,Johnson County,8000
21,KY,117,Kenton County,77150
21,KY,119,Knott County,5070
21,KY,121,Knox County,11150
21,KY,123,Larue County,6080
21,KY,125,Laurel County,23610
21,KY,127,Lawrence County,5570
21,KY,129,Lee County,2210
21,KY,131,Leslie County,3640
21,KY,133,Letcher County,7890
21,KY,135,Lewis County,4850
21,KY,137,Lincoln County,9320
21,KY,139,Livingston County,4020
21,KY,141,Logan County,11310
21,KY,143,Lyon County,3310
21,KY,145,McCracken County,29980
21,KY,147,McCreary County,4890
21,KY,149,McLean County,3940
21,KY,151,Madison County,34280
21,KY,153,Magoffin County,4040
21,KY,155,Marion County,8140
21,KY,157,Marshall County,13890
21,KY,159,Martin County,3260
21,KY,161,Mason County,7210
21,KY,163,Meade County,12370
21,KY,165,Menifee County,2240
21,KY,167,Mercer County,9600
21,KY,169,Metcalfe County,3920
21,KY,171,Monroe County,4310
21,KY,173,Montgomery County,11160
21,KY,175,Morgan County,4170
21,KY,177,Muhlenberg County,12060
21,KY,179,Nelson County,21110
21,KY,181,Nicholas County,2970
21,KY,183,Ohio County,9650
21,KY,185,Oldham County,26690
21,KY,187,Owen County,4210
21,KY,189,Owsley County,1350
21,KY,191,Pendleton County,5980
21,KY,193,Perry County,10430
21,KY,195,Pike County,21320
21,KY,197,Powell County,5010
21,KY,199,Pulaski County,25590
21,KY,201,Robertson County,830
21,KY,203,Rockcastle County,6020
21,KY,205,Rowan County,8450
21,KY,207,Russell County,7070
21,KY,209,Scott County,22360
21,KY,211,Shelby County,19960
21,KY,213,Simpson County,8110
21,KY,215,Spencer County,7870
21,KY,217,Taylor County,10060
21,KY,219,Todd County,4910
21,KY,221,Trigg County,6000
21,KY,223,Trimble County,3680
21,KY,225,Union County,5860
21,KY,227,Warren County,51170
21,KY,229,Washington County,5130
21,KY,231,Wayne County,7550
21,KY,233,Webster County,5390
21,KY,235,Whitley County,13330
21,KY,237,Wolfe County,2380
21,KY,239,Woodford County,12330
22,LA,000,Louisiana,2004060
22,LA,001,Acadia Parish,24990
22,LA,003,Allen Parish,8820
22,LA,005,Ascension Parish,50730
22,LA,007,Assumption Parish,9840
22,LA,009,Avoyelles Parish,16250
22,LA,011,Beauregard Parish,13780
22,LA,013,Bienville Parish,5800
22,LA,015,Bossier Parish,53960
22,LA,017,Caddo Parish,113900
22,LA,019,Calcasieu Parish,85610
22,LA,021,Caldwell Parish,3830
22,LA,023,Cameron Parish,3050
22,LA,025,Catahoula Parish,3770
22,LA,027,Claiborne Parish,5560
22,LA,029,Concordia Parish,7700
22,LA,031,De Soto Parish,11790
22,LA,033,East Baton Rouge Parish,201870
22,LA,035,East Carroll Parish,2700
22,LA,037,East Feliciana Parish,8360
22,LA,039,Evangeline Parish,12710
22,LA,041,Franklin Parish,8120
22,LA,043,Grant Parish,8090
22,LA,045,Iberia Parish,32780
22,LA,047,Iberville Parish,13590
22,LA,049,Jackson Parish,6140
22,LA,051,Jefferson Parish,205880
22,LA,053,Jefferson Davis Parish,13310
22,LA,055,Lafayette Parish,106850
22,LA,057,Lafourche Parish,41540
22,LA,059,La Salle Parish,5330
22,LA,061,Lincoln Parish,17900
22,LA,063,Livingston Parish,56020
22,LA,065,Madison Parish,4160
22,LA,067,Morehouse Parish,11370
22,LA,069,Natchitoches Parish,15190
22,LA,071,Orleans Parish,162180
22,LA,073,Ouachita Parish,66720
22,LA,075,Plaquemines Parish,10150
22,LA,077,Pointe Coupee Parish,9820
22,LA,079,Rapides Parish,57720
22,LA,081,Red River Parish,3390
22,LA,083,Richland Parish,8350
22,LA,085,Sabine Parish,8900
22,LA,087,St. Bernard Parish,16810
22,LA,089,St. Charles Parish,24040
22,LA,091,St. Helena Parish,5480
22,LA,093,St. James Parish,9940
22,LA,095,St. John the Baptist Parish,19790
22,LA,097,St. Landry Parish,36220
22,LA,099,St. Martin Parish,23480
22,LA,101,St. Mary Parish,24040
22,LA,103,St. Tammany Parish,110590
22,LA,105,Tangipahoa Parish,50330
22,LA,107,Tensas Parish,1920
22,LA,109,Terrebonne Parish,49040
22,LA,111,Union Parish,8960
22,LA,113,Vermilion Parish,24900
22,LA,115,Vernon Parish,20970
22,LA,117,Washington Parish,16750
22,LA,119,Webster Parish,16830
22,LA,121,West Baton Rouge Parish,11680
22,LA,123,West Carroll Parish,4390
22,LA,125,West Feliciana Parish,4540
22,LA,127,Winn Parish,5150
23,ME,000,Maine,635840
23,ME,001,Androscoggin County,48460
23,ME,003,Aroostook County,30610
23,ME,005,Cumberland County,147480
23,ME,007,Franklin County,12970
23,ME,009,Hancock County,27200
23,ME,011,Kennebec County,57540
23,ME,013,Knox County,19970
23,ME,015,Lincoln County,17630
23,ME,017,Oxford County,25240
23,ME,019,Penobscot County,67330
23,ME,021,Piscataquis County,7220
23,ME,023,Sagadahoc County,18040
23,ME,025,Somerset County,21850
23,ME,027,Waldo County,18050
23,ME,029,Washington County,13940
23,ME,031,York County,102380
24,MD,000,Maryland,2941750
24,MD,001,Allegany County,29190
24,MD,003,Anne Arundel County,279170
24,MD,005,Baltimore County,411820
24,MD,009,Calvert County,43700
24,MD,011,Caroline County,15230
24,MD,013,Carroll County,82800
24,MD,015,Cecil County,46310
24,MD,017,Charles County,76090
24,MD,019,Dorchester County,15120
24,MD,021,Frederick County,119660
24,MD,023,Garrett County,13470
24,MD,025,Harford County,123350
24,MD,027,Howard County,149130
24,MD,029,Kent County,9260
24,MD,031,Montgomery County,522450
24,MD,033,Prince George's County,488120
24,MD,035,Queen Anne's County,23930
24,MD,037,St. Mary's County,50360
24,MD,039,Somerset County,8760
24,MD,041,Talbot County,19310
24,MD,043,Washington County,67910
24,MD,045,Wicomico County,45160
24,MD,047,Worcester County,27330
24,MD,510,Baltimore city,274190
25,MA,000,Massachusetts,3300270
25,MA,001,Barnstable County,124470
25,MA,003,Berkshire County,64400
25,MA,005,Bristol County,263840
25,MA,007,Dukes County,10700
25,MA,009,Essex County,382960
25,MA,011,Franklin County,35260
25,MA,013,Hampden County,215150
25,MA,015,Hampshire County,71380
25,MA,017,Middlesex County,775660
25,MA,019,Nantucket County,7120
25,MA,021,Norfolk County,345880
25,MA,023,Plymouth County,252460
25,MA,025,Suffolk County,362010
25,MA,027,Worcester County,389070
26,MI,000,Michigan,4656590
26,MI,001,Alcona County,4920
26,MI,003,Alger County,4060
26,MI,005,Allegan County,53800
26,MI,007,Alpena County,13870
26,MI,009,Antrim County,11320
26,MI,011,Arenac County,7280
26,MI,013,Baraga County,3520
26,MI,015,Barry County,27400
26,MI,017,Bay County,53040
26,MI,019,Benzie County,9070
26,MI,021,Berrien County,73110
26,MI,023,Branch County,18950
26,MI,025,Calhoun County,61670
26,MI,027,Cass County,23170
26,MI,029,Charlevoix County,13450
26,MI,031,Cheboygan County,12360
26,MI,033,Chippewa County,15780
26,MI,035,Clare County,13080
26,MI,037,Clinton County,35800
26,MI,039,Crawford County,6120
26,MI,041,Delta County,17540
26,MI,043,Dickinson County,12930
26,MI,045,Eaton County,53620
26,MI,047,Emmet County,17530
26,MI,049,Genesee County,192190
26,MI,051,Gladwin County,11250
26,MI,053,Gogebic County,6740
26,MI,055,Grand Traverse County,46830
26,MI,057,Gratiot County,16900
26,MI,059,Hillsdale County,19700
26,MI,061,Houghton County,14480
26,MI,063,Huron County,16580
26,MI,065,Ingham County,122130
26,MI,067,Ionia County,26850
26,MI,069,Iosco County,12180
26,MI,071,Iron County,5530
26,MI,073,Isabella County,26080
26,MI,075,Jackson County,70710
26,MI,077,Kalamazoo County,117790
26,MI,079,Kalkaska County,7970
26,MI,081,Kent County,296550
26,MI,083,Keweenaw County,1030
26,MI,085,Lake County,4480
26,MI,087,Lapeer County,42080
26,MI,089,Leelanau County,11940
26,MI,091,Lenawee County,45290
26,MI,093,Livingston County,92220
26,MI,095,Luce County,2480
26,MI,097,Mackinac County,6040
26,MI,099,Macomb County,434200
26,MI,101,Manistee County,11400
26,MI,103,Marquette County,30310
26,MI,105,Mason County,13990
26,MI,107,Mecosta County,16700
26,MI,109,Menominee County,11080
26,MI,111,Midland County,39990
26,MI,113,Missaukee County,6580
26,MI,115,Monroe County,72490
26,MI,117,Montcalm County,26790
26,MI,119,Montmorency County,4350
26,MI,121,Muskegon County,76700
26,MI,123,Newaygo County,20970
26,MI,125,Oakland County,626260
26,MI,127,Oceana County,12040
26,MI,129,Ogemaw County,9450
26,MI,131,Ontonagon County,2830
26,MI,133,Osceola County,9960
26,MI,135,Oscoda County,3610
26,MI,137,Otsego County,11950
26,MI,139,Ottawa County,126340
26,MI,141,Presque Isle County,6440
26,MI,143,Roscommon County,11080
26,MI,145,Saginaw County,90530
26,MI,147,St. Clair County,77630
26,MI,149,St. Joseph County,28170
26,MI,151,Sanilac County,18950
26,MI,153,Schoolcraft County,3740
26,MI,155,Shiawassee County,32940
26,MI,157,Tuscola County,25430
26,MI,159,Van Buren County,34450
26,MI,161,Washtenaw County,161490
26,MI,163,Wayne County,803590
26,MI,165,Wexford County,15130
27,MN,000,Minnesota,2652920
27,MN,001,Aitkin County,7220
27,MN,003,Anoka County,169980
27,MN,005,Becker County,15430
27,MN,007,Beltrami County,19110
27,MN,009,Benton County,18880
27,MN,011,Big Stone County,2500
27,MN,013,Blue Earth County,29360
27,MN,015,Brown County,13260
27,MN,017,Carlton County,16120
27,MN,019,Carver County,46240
27,MN,021,Cass County,13970
27,MN,023,Chippewa County,6130
27,MN,025,Chisago County,25850
27,MN,027,Clay County,27260
27,MN,029,Clearwater County,3790
27,MN,031,Cook County,2990
27,MN,033,Cottonwood County,5740
27,MN,035,Crow Wing County,30730
27,MN,037,Dakota County,209240
27,MN,039,Dodge County,9560
27,MN,041,Douglas County,18400
27,MN,043,Faribault County,7020
27,MN,045,Fillmore County,9750
27,MN,047,Freeborn County,15300
27,MN,049,Goodhue County,23180
27,MN,051,Grant County,2960
27,MN,053,Hennepin County,614540
27,MN,055,Houston County,9440
27,MN,057,Hubbard County,9390
27,MN,059,Isanti County,18110
27,MN,061,Itasca County,20550
27,MN,063,Jackson County,5270
27,MN,065,Kanabec County,7200
27,MN,067,Kandiyohi County,20940
27,MN,069,Kittson County,2180
27,MN,071,Koochiching County,6160
27,MN,073,Lac qui Parle County,3490
27,MN,075,Lake County,5260
27,MN,077,Lake of the Woods County,2060
27,MN,079,Le Sueur County,13750
27,MN,081,Lincoln County,2730
27,MN,083,Lyon County,12020
27,MN,085,McLeod County,17970
27,MN,087,Mahnomen County,2300
27,MN,089,Marshall County,4560
27,MN,091,Martin County,10360
27,MN,093,Meeker County,10910
27,MN,095,Mille Lacs County,11970
27,MN,097,Morrison County,15460
27,MN,099,Mower County,18550
27,MN,101,Murray County,4210
27,MN,103,Nicollet County,15460
27,MN,105,Nobles County,10380
27,MN,107,Norman County,3130
27,MN,109,Olmsted County,73590
27,MN,111,Otter Tail County,28110
27,MN,113,Pennington County,6990
27,MN,115,Pine County,12670
27,MN,117,Pipestone County,4530
27,MN,119,Polk County,14790
27,MN,121,Pope County,5530
27,MN,123,Ramsey County,257240
27,MN,125,Red Lake County,1920
27,MN,127,Redwood County,7780
27,MN,129,Renville County,7690
27,MN,131,Rice County,28400
27,MN,133,Rock County,4410
27,MN,135,Roseau County,7920
27,MN,137,St. Louis County,93480
27,MN,139,Scott County,65660
27,MN,141,Sherburne County,41580
27,MN,143,Sibley County,7350
27,MN,145,Stearns County,70550
27,MN,147,Steele County,18130
27,MN,149,Stevens County,4320
27,MN,151,Swift County,4640
27,MN,153,Todd County,10700
27,MN,155,Traverse County,1700
27,MN,157,Wabasha County,10870
27,MN,159,Wadena County,6150
27,MN,161,Waseca County,8910
27,MN,163,Washington County,122970
27,MN,165,Watonwan County,5390
27,MN,167,Wilkin County,3260
27,MN,169,Winona County,22250
27,MN,171,Wright County,60380
27,MN,173,Yellow Medicine County,4940
28,MS,000,Mississippi,1245340
28,MS,001,Adams County,13030
28,MS,003,Alcorn County,13620
28,MS,005,Amite County,4960
28,MS,007,Attala County,7460
28,MS,009,Benton County,3190
28,MS,011,Bolivar County,14000
28,MS,013,Calhoun County,5730
28,MS,015,Carroll County,4240
28,MS,017,Chickasaw County,7500
28,MS,019,Choctaw County,3290
28,MS,021,Claiborne County,3590
28,MS,023,Clarke County,6680
28,MS,025,Clay County,8350
28,MS,027,Coahoma County,10320
28,MS,029,Copiah County,11700
28,MS,031,Covington County,8030
28,MS,033,DeSoto County,76570
28,MS,035,Forrest County,31940
28,MS,037,Franklin County,3210
28,MS,039,George County,8890
28,MS,041,Greene County,4340
28,MS,043,Grenada County,9470
28,MS,045,Hancock County,18180
28,MS,047,Harrison County,86920
28,MS,049,Hinds County,110860
28,MS,051,Holmes County,7550
28,MS,053,Humphreys County,3480
28,MS,055,Issaquena County,470
28,MS,057,Itawamba County,9260
28,MS,059,Jackson County,61490
28,MS,061,Jasper County,6990
28,MS,063,Jefferson County,3410
28,MS,065,Jefferson Davis County,5160
28,MS,067,Jones County,27510
28,MS,069,Kemper County,3860
28,MS,071,Lafayette County,18700
28,MS,073,Lamar County,23700
28,MS,075,Lauderdale County,32300
28,MS,077,Lawrence County,4910
28,MS,079,Leake County,8510
28,MS,081,Lee County,36690
28,MS,083,Leflore County,12340
28,MS,085,Lincoln County,13740
28,MS,087,Lowndes County,25320
28,MS,089,Madison County,47110
28,MS,091,Marion County,10010
28,MS,093,Marshall County,15340
28,MS,095,Monroe County,14770
28,MS,097,Montgomery County,4320
28,MS,099,Neshoba County,11680
28,MS,101,Newton County,8850
28,MS,103,Noxubee County,4860
28,MS,105,Oktibbeha County,17530
28,MS,107,Panola County,14650
28,MS,109,Pearl River County,21180
28,MS,111,Perry County,4710
28,MS,113,Pike County,16310
28,MS,115,Pontotoc County,12970
28,MS,117,Prentiss County,9650
28,MS,119,Quitman County,2880
28,MS,121,Rankin County,64330
28,MS,123,Scott County,12150
28,MS,125,Sharkey County,1900
28,MS,127,Simpson County,10740
28,MS,129,Smith County,6050
28,MS,131,Stone County,6840
28,MS,133,Sunflower County,10000
28,MS,135,Tallahatchie County,5170
28,MS,137,Tate County,11630
28,MS,139,Tippah County,8650
28,MS,141,Tishomingo County,7400
28,MS,143,Tunica County,4900
28,MS,145,Union County,11240
28,MS,147,Walthall County,5630
28,MS,149,Warren County,21620
28,MS,151,Washington County,20740
28,MS,153,Wayne County,8300
28,MS,155,Webster County,3990
28,MS,157,Wilkinson County,3570
28,MS,159,Winston County,7580
28,MS,161,Yalobusha County,5300
28,MS,163,Yazoo County,9610
29,MO,000,Missouri,2742750
29,MO,001,Adair County,9340
29,MO,003,Andrew County,8220
29,MO,005,Atchison County,2600
29,MO,007,Audrain County,10610
29,MO,009,Barry County,13950
29,MO,011,Barton County,5120
29,MO,013,Bates County,7070
29,MO,015,Benton County,7750
29,MO,017,Bollinger County,4850
29,MO,019,Boone County,74980
29,MO,021,Buchanan County,39160
29,MO,023,Butler County,17470
29,MO,025,Caldwell County,3770
29,MO,027,Callaway County,19300
29,MO,029,Camden County,19780
29,MO,031,Cape Girardeau County,34710
29,MO,033,Carroll County,4130
29,MO,035,Carter County,2490
29,MO,037,Cass County,46670
29,MO,039,Cedar County,5450
29,MO,041,Chariton County,3450
29,MO,043,Christian County,35410
29,MO,045,Clark County,2940
29,MO,047,Clay County,110880
29,MO,049,Clinton County,9370
29,MO,051,Cole County,35750
29,MO,053,Cooper County,7510
29,MO,055,Crawford County,10250
29,MO,057,Dade County,3180
29,MO,059,Dallas County,6500
29,MO,061,Daviess County,3470
29,MO,063,DeKalb County,4020
29,MO,065,Dent County,5970
29,MO,067,Douglas County,5030
29,MO,069,Dunklin County,11770
29,MO,071,Franklin County,48770
29,MO,073,Gasconade County,7000
29,MO,075,Gentry County,2870
29,MO,077,Greene County,127360
29,MO,079,Grundy County,4270
29,MO,081,Harrison County,3750
29,MO,083,Henry County,9490
29,MO,085,Hickory County,3570
29,MO,087,Holt County,2190
29,MO,089,Howard County,4340
29,MO,091,Howell County,15910
29,MO,093,Iron County,3970
29,MO,095,Jackson County,319960
29,MO,097,Jasper County,50150
29,MO,099,Jefferson County,104350
29,MO,101,Johnson County,21710
29,MO,103,Knox County,1710
29,MO,105,Laclede County,14600
29,MO,107,Lafayette County,14820
29,MO,109,Lawrence County,15720
29,MO,111,Lewis County,4210
29,MO,113,Lincoln County,24040
29,MO,115,Linn County,5550
29,MO,117,Livingston County,6210
29,MO,119,McDonald County,9080
29,MO,121,Macon County,6890
29,MO,123,Madison County,4930
29,MO,125,Maries County,3780
29,MO,127,Marion County,12710
29,MO,129,Mercer County,1520
29,MO,131,Miller County,10210
29,MO,133,Mississippi County,5030
29,MO,135,Moniteau County,6470
29,MO,137,Monroe County,3850
29,MO,139,Montgomery County,5220
29,MO,141,Morgan County,8390
29,MO,143,New Madrid County,7160
29,MO,145,Newton County,24300
29,MO,147,Nodaway County,8630
29,MO,149,Oregon County,3880
29,MO,151,Osage County,6000
29,MO,153,Ozark County,3750
29,MO,155,Pemiscot County,6830
29,MO,157,Perry County,8870
29,MO,159,Pettis County,18300
29,MO,161,Phelps County,17550
29,MO,163,Pike County,7290
29,MO,165,Platte County,46060
29,MO,167,Polk County,11790
29,MO,169,Pulaski County,18620
29,MO,171,Putnam County,2090
29,MO,173,Ralls County,4650
29,MO,175,Randolph County,10210
29,MO,177,Ray County,10270
29,MO,179,Reynolds County,2450
29,MO,181,Ripley County,5240
29,MO,183,St. Charles County,185050
29,MO,185,St. Clair County,3660
29,MO,186,Ste. Genevieve County,8320
29,MO,187,St. Francois County,25510
29,MO,189,St. Louis County,504640
29,MO,195,Saline County,9970
29,MO,197,Schuyler County,1770
29,MO,199,Scotland County,2070
29,MO,201,Scott County,17230
29,MO,203,Shannon County,3180
29,MO,205,Shelby County,2900
29,MO,207,Stoddard County,12440
29,MO,209,Stone County,13710
29,MO,211,Sullivan County,2810
29,MO,213,Taney County,23670
29,MO,215,Texas County,9250
29,MO,217,Vernon County,8480
29,MO,219,Warren County,15050
29,MO,221,Washington County,8860
29,MO,223,Wayne County,4700
29,MO,225,Webster County,14600
29,MO,227,Worth County,940
29,MO,229,Wright County,6870
29,MO,510,St. Louis city,146020
30,MT,000,Montana,487280
30,MT,001,Beaverhead County,4410
30,MT,003,Big Horn County,4780
30,MT,005,Blaine County,2680
30,MT,007,Broadwater County,2520
30,MT,009,Carbon County,4950
30,MT,011,Carter County,560
30,MT,013,Cascade County,39840
30,MT,015,Chouteau County,2350
30,MT,017,Custer County,5750
30,MT,019,Daniels County,920
30,MT,021,Dawson County,4480
30,MT,023,Deer Lodge County,4170
30,MT,025,Fallon County,1560
30,MT,027,Fergus County,5720
30,MT,029,Flathead County,46370
30,MT,031,Gallatin County,48940
30,MT,033,Garfield County,550
30,MT,035,Glacier County,5380
30,MT,037,Golden Valley County,460
30,MT,039,Granite County,1330
30,MT,041,Hill County,7700
30,MT,043,Jefferson County,5410
30,MT,045,Judith Basin County,990
30,MT,047,Lake County,12190
30,MT,049,Lewis and Clark County,32890
30,MT,051,Liberty County,1000
30,MT,053,Lincoln County,8020
30,MT,055,McCone County,910
30,MT,057,Madison County,3730
30,MT,059,Meagher County,810
30,MT,061,Mineral County,1930
30,MT,063,Missoula County,54800
30,MT,065,Musselshell County,2000
30,MT,067,Park County,8390
30,MT,069,Petroleum County,190
30,MT,071,Phillips County,2040
30,MT,073,Pondera County,3000
30,MT,075,Powder River County,830
30,MT,077,Powell County,2700
30,MT,079,Prairie County,540
30,MT,081,Ravalli County,19000
30,MT,083,Richland County,6210
30,MT,085,Roosevelt County,4440
30,MT,087,Rosebud County,4020
30,MT,089,Sanders County,4750
30,MT,091,Sheridan County,2020
30,MT,093,Silver Bow County,16430
30,MT,095,Stillwater County,4300
30,MT,097,Sweet Grass County,1690
30,MT,099,Teton County,2960
30,MT,101,Toole County,2380
30,MT,103,Treasure County,370
30,MT,105,Valley County,3740
30,MT,107,Wheatland County,940
30,MT,109,Wibaux County,520
30,MT,111,Yellowstone County,75900
31,NE,000,Nebraska,879780
31,NE,001,Adams County,14460
31,NE,003,Antelope County,2990
31,NE,005,Arthur County,210
31,NE,007,Banner County,290
31,NE,009,Blaine County,250
31,NE,011,Boone County,2660
31,NE,013,Box Butte County,5320
31,NE,015,Boyd County,910
31,NE,017,Brown County,1430
31,NE,019,Buffalo County,21600
31,NE,021,Burt County,3120
31,NE,023,Butler County,3940
31,NE,025,Cass County,12290
31,NE,027,Cedar County,3970
31,NE,029,Chase County,1860
31,NE,031,Cherry County,2860
31,NE,033,Cheyenne County,4950
31,NE,035,Clay County,2960
31,NE,037,Colfax County,5180
31,NE,039,Cuming County,4380
31,NE,041,Custer County,5230
31,NE,043,Dakota County,9740
31,NE,045,Dawes County,3650
31,NE,047,Dawson County,11290
31,NE,049,Deuel County,890
31,NE,051,Dixon County,2770
31,NE,053,Dodge County,17540
31,NE,055,Douglas County,258060
31,NE,057,Dundy County,860
31,NE,059,Fillmore County,2850
31,NE,061,Franklin County,1450
31,NE,063,Frontier County,1180
31,NE,065,Furnas County,2270
31,NE,067,Gage County,10180
31,NE,069,Garden County,900
31,NE,071,Garfield County,820
31,NE,073,Gosper County,990
